Data Medicao;Hora Medicao;precipitation;temperature;humidity;wind;
2021-12-18;0300;0;22.6;92;3.3;
2021-12-18;0400;0;22.6;90;.8;
2021-12-18;0500;0;22.7;90;.9;
2021-12-18;0600;0;23;88;1.4;
2021-12-18;0700;0;22.6;90;2;
2021-12-18;0800;0;22.6;91;1.6;
2021-12-18;0900;0;22.7;92;1.3;
2021-12-18;1000;0;22.8;91;1.9;
2021-12-18;1100;0;23.1;89;2.4;
2021-12-18;1200;0;23.3;90;2.7;
2021-12-18;1300;0;23.1;93;2.6;
2021-12-18;1400;0;23.9;90;3.6;
2021-12-18;1500;0;23.5;89;4.1;
2021-12-18;1600;1.6;20.3;95;4.5;
2021-12-18;1700;.8;20.5;96;4;
2021-12-18;1800;;;;;
2021-12-18;1900;;;;;
2021-12-18;2000;0;21.2;96;2.4;
2021-12-18;2100;0;21.2;96;2.2;
2021-12-18;2200;0;21.3;96;2.5;
2021-12-18;2300;0;21.4;96;2.2;
2021-12-19;0000;0;21.9;96;1.5;
2021-12-19;0100;0;22.5;91;1.5;
2021-12-19;0200;0;22.6;87;1.9;
2021-12-19;0300;0;22.3;89;2;
2021-12-19;0400;0;22.2;89;1.9;
2021-12-19;0500;0;22.4;89;2.4;
2021-12-19;0600;0;22.2;90;2.9;
2021-12-19;0700;0;22.2;92;2.3;
2021-12-19;0800;;;;;
2021-12-19;0900;;;;;
2021-12-19;1000;2.4;20;95;2.5;
2021-12-19;1100;.2;20.4;93;2.9;
2021-12-19;1200;0;22;87;3.2;
2021-12-19;1300;.2;21.2;94;1.6;
2021-12-19;1400;0;22.2;86;3.4;
2021-12-19;1500;0;25.3;75;3;
2021-12-19;1600;0;26.1;71;3.3;
2021-12-19;1700;0;25;77;3;
2021-12-19;1800;0;23.6;83;3.4;
2021-12-19;1900;0;23;88;2.5;
2021-12-19;2000;0;23.4;88;2.7;
2021-12-19;2100;0;22.8;91;2.1;
2021-12-19;2200;0;22.3;93;1.3;
2021-12-19;2300;;;;;
2021-12-20;0000;0;21.9;93;.7;
2021-12-20;0100;;;;;
2021-12-20;0200;0;22.7;87;3.7;
2021-12-20;0300;0;22.4;91;2;
2021-12-20;0400;0;22.5;91;2.2;
2021-12-20;0500;0;22.5;87;2.3;
2021-12-20;0600;0;22.4;88;.9;
2021-12-20;0700;0;22.3;88;1.5;
2021-12-20;0800;0;22.3;89;1.6;
2021-12-20;0900;0;22.3;91;2;
2021-12-20;1000;0;22.5;91;1.5;
2021-12-20;1100;0;23;87;1.6;
2021-12-20;1200;;;;;
2021-12-20;1300;0;22.8;91;2.1;
2021-12-20;1400;1.8;21.1;94;3.2;
2021-12-20;1500;0;24.9;74;1.9;
2021-12-20;1600;;;;;
2021-12-20;1700;0;25.2;78;2.1;
2021-12-20;1800;0;23.9;83;3.1;
2021-12-20;1900;0;23.5;86;3.2;
2021-12-20;2000;0;22.9;89;2.9;
2021-12-20;2100;0;22;93;2.9;
2021-12-20;2200;0;21.9;92;1.7;
2021-12-20;2300;;;;;
2021-12-21;0000;;;;;
2021-12-21;0100;0;22.4;87;1;
2021-12-21;0200;0;22.6;86;.7;
2021-12-21;0300;0;22.7;86;1;
2021-12-21;0400;0;22.5;85;1.3;
2021-12-21;0500;0;22.5;85;1.5;
2021-12-21;0600;0;22.6;82;1.4;
2021-12-21;0700;0;22.5;83;2.7;
2021-12-21;0800;0;21.9;88;2.5;
2021-12-21;0900;.2;21.8;90;1.5;
2021-12-21;1000;0;22.3;88;1.8;
2021-12-21;1100;0;23;86;1.5;
2021-12-21;1200;;;;;
2021-12-21;1300;0;24.2;83;1.7;
2021-12-21;1400;0;23.3;88;1.7;
2021-12-21;1500;1;23.1;93;2.3;
2021-12-21;1600;0;23.1;87;4;
2021-12-21;1700;0;21.4;95;3.9;
2021-12-21;1800;;;;;
2021-12-21;1900;0;21.4;95;1.8;
2021-12-21;2000;0;21.5;96;1.8;
2021-12-21;2100;0;21.2;96;1.5;
2021-12-21;2200;0;21.3;95;1.6;
2021-12-21;2300;0;21.5;93;2.4;
2021-12-22;0000;0;21.3;94;2.4;
2021-12-22;0100;0;21.7;94;1.8;
2021-12-22;0200;0;22.3;86;2.5;
2021-12-22;0300;0;21.6;90;1.2;
2021-12-22;0400;0;21.6;89;1.9;
2021-12-22;0500;0;21.4;91;2.3;
2021-12-22;0600;0;21.8;88;1.8;
2021-12-22;0700;0;21.9;86;1.9;
2021-12-22;0800;0;22.2;87;1.9;
2021-12-22;0900;0;22.3;87;2.7;
2021-12-22;1000;0;22.6;86;3.6;
2021-12-22;1100;0;24;82;3.2;
2021-12-22;1200;0;24;84;3.8;
2021-12-22;1300;0;24.7;77;4.3;
2021-12-22;1400;0;26.1;71;3.5;
2021-12-22;1500;0;26.2;72;2.4;
2021-12-22;1600;0;25.5;75;2.6;
2021-12-22;1700;0;27.1;71;2.2;
2021-12-22;1800;0;26.3;72;2.5;
2021-12-22;1900;0;26;78;3.1;
2021-12-22;2000;0;25.1;79;2;
2021-12-22;2100;0;25.2;77;1.3;
2021-12-22;2200;0;24.7;78;3.1;
2021-12-22;2300;0;24.8;79;2.3;
2021-12-23;0000;0;24.8;79;2.2;
2021-12-23;0100;0;24.8;78;2.4;
2021-12-23;0200;0;24.7;79;1.7;
2021-12-23;0300;0;24.7;79;1.2;
2021-12-23;0400;0;24.4;80;2;
2021-12-23;0500;0;23.6;85;2.1;
2021-12-23;0600;0;23.3;87;2.1;
2021-12-23;0700;0;23.2;87;1.7;
2021-12-23;0800;0;23.2;86;2.5;
2021-12-23;0900;0;23.1;87;2.2;
2021-12-23;1000;0;22.3;92;3.8;
2021-12-23;1100;0;22.4;92;4.7;
2021-12-23;1200;0;22.7;91;4.3;
2021-12-23;1300;0;22.8;92;3;
2021-12-23;1400;0;23;87;3.8;
2021-12-23;1500;0;23.7;83;3.2;
2021-12-23;1600;0;23.9;84;3.5;
2021-12-23;1700;0;24.6;82;1.3;
2021-12-23;1800;0;24.5;79;2;
2021-12-23;1900;0;23.1;84;4.6;
2021-12-23;2000;0;23;87;1.3;
2021-12-23;2100;0;22.4;89;1.5;
2021-12-23;2200;0;22.4;88;1.2;
2021-12-23;2300;0;22;92;1.6;
2021-12-24;0000;0;22;94;2.3;
2021-12-24;0100;0;22.1;95;1.3;
2021-12-24;0200;;;;;
2021-12-24;0300;0;21.9;95;2.1;
2021-12-24;0400;0;21.8;95;1.4;
2021-12-24;0500;0;21.8;95;1.3;
2021-12-24;0600;0;21.3;95;1.9;
2021-12-24;0700;0;21.6;95;1.9;
2021-12-24;0800;0;22;92;2;
2021-12-24;0900;0;21.9;91;2.1;
2021-12-24;1000;0;22.1;89;1.8;
2021-12-24;1100;0;22.5;88;1.9;
2021-12-24;1200;0;23.4;86;2.2;
2021-12-24;1300;0;24.7;83;1.6;
2021-12-24;1400;0;26.5;74;2.8;
2021-12-24;1500;0;27.2;69;2.5;
2021-12-24;1600;0;28.7;66;3.2;
2021-12-24;1700;0;26.7;71;3.5;
2021-12-24;1800;0;25.8;78;2.4;
2021-12-24;1900;0;26.7;75;2.9;
2021-12-24;2000;0;26.8;77;2;
2021-12-24;2100;0;25;80;1.8;
2021-12-24;2200;2;22.9;85;2.1;
2021-12-24;2300;;;;;
2021-12-25;0000;2.2;22;92;4.7;
2021-12-25;0100;;;;;
2021-12-25;0200;;;;;
2021-12-25;0300;;;;;
2021-12-25;0400;;;;;
2021-12-25;0500;.4;20.4;96;2.3;
2021-12-25;0600;.2;20.5;96;4.3;
2021-12-25;0700;0;20.5;96;4;
2021-12-25;0800;0;20.3;96;3.7;
2021-12-25;0900;0;20.3;96;3.2;
2021-12-25;1000;0;20.5;96;4.9;
2021-12-25;1100;.8;20.6;96;3.9;
2021-12-25;1200;0;20.7;96;3.1;
2021-12-25;1300;;;;;
2021-12-25;1400;.2;20.6;96;5.8;
2021-12-25;1500;;;;;
2021-12-25;1600;0;21;96;6.1;
2021-12-25;1700;0;21.2;96;6.4;
2021-12-25;1800;0;21.5;96;5.3;
2021-12-25;1900;0;21.9;96;5.3;
2021-12-25;2000;0;22.1;96;5.5;
2021-12-25;2100;0;21.7;96;6;
2021-12-25;2200;0;21.9;96;5.6;
2021-12-25;2300;;;;;
2021-12-26;0000;0;22;96;5.4;
2021-12-26;0100;0;21.9;96;4.7;
2021-12-26;0200;0;22;96;4.6;
2021-12-26;0300;;;;;
2021-12-26;0400;;;;;
2021-12-26;0500;0;21.6;96;4.1;
2021-12-26;0600;;;;;
2021-12-26;0700;;;;;
2021-12-26;0800;;;;;
2021-12-26;0900;;;;;
2021-12-26;1000;5.4;21.1;96;4.7;
2021-12-26;1100;2.6;21;96;4.9;
2021-12-26;1200;;;;;
2021-12-26;1300;;;;;
2021-12-26;1400;6.4;19.6;96;5.4;
2021-12-26;1500;;;;;
2021-12-26;1600;2;19.7;96;5.1;
2021-12-26;1700;.6;20;96;4.7;
2021-12-26;1800;0;20.2;96;3.6;
2021-12-26;1900;;;;;
2021-12-26;2000;;;;;
2021-12-26;2100;0;20.9;96;4;
2021-12-26;2200;;;;;
2021-12-26;2300;0;21;96;3.4;
2021-12-27;0000;;;;;
2021-12-27;0100;;;;;
2021-12-27;0200;0;21.1;96;3.5;
2021-12-27;0300;0;21;96;3.2;
2021-12-27;0400;;;;;
2021-12-27;0500;0;20.9;96;3.6;
2021-12-27;0600;0;20.9;96;3.1;
2021-12-27;0700;0;21;96;2.4;
2021-12-27;0800;;;;;
2021-12-27;0900;.8;21;96;2.2;
2021-12-27;1000;18.6;20;96;3.4;
2021-12-27;1100;4.8;20;96;2.3;
2021-12-27;1200;;;;;
2021-12-27;1300;;;;;
2021-12-27;1400;1.4;20.6;96;2.6;
2021-12-27;1500;0;21.9;96;3;
2021-12-27;1600;0;23.3;95;3.3;
2021-12-27;1700;0;23.2;85;3.1;
2021-12-27;1800;0;23.5;87;2.8;
2021-12-27;1900;0;24.3;85;1.9;
2021-12-27;2000;0;24.8;80;2.6;
2021-12-27;2100;0;23.3;86;1.6;
2021-12-27;2200;0;22.5;90;1.2;
2021-12-27;2300;0;22.7;87;1;
2021-12-28;0000;0;22.4;91;.8;
2021-12-28;0100;;;;;
2021-12-28;0200;1.8;21;95;1.6;
2021-12-28;0300;0;21.4;91;1.3;
2021-12-28;0400;0;21.4;92;1.5;
2021-12-28;0500;0;21.8;93;1.1;
2021-12-28;0600;0;22.5;89;2.6;
2021-12-28;0700;0;22.3;88;3.2;
2021-12-28;0800;0;22.5;88;3.6;
2021-12-28;0900;0;21.5;93;1.8;
2021-12-28;1000;;;;;
2021-12-28;1100;1.4;20.4;95;4.2;
2021-12-28;1200;5;20.2;96;6.4;
2021-12-28;1300;;;;;
2021-12-28;1400;2;20.2;96;2.3;
2021-12-28;1500;.4;22.3;96;1.6;
2021-12-28;1600;0;24.2;91;2.8;
2021-12-28;1700;0;25.1;76;4.3;
2021-12-28;1800;0;25;78;4.2;
2021-12-28;1900;0;24.9;78;4.2;
2021-12-28;2000;0;24.2;83;3;
2021-12-28;2100;0;23.4;86;2.2;
2021-12-28;2200;0;22.7;89;.8;
2021-12-28;2300;0;23.1;86;3.6;
2021-12-29;0000;0;23.1;86;3.3;
2021-12-29;0100;0;23.1;87;3.4;
2021-12-29;0200;0;23.1;89;3.2;
2021-12-29;0300;0;23;91;1.9;
2021-12-29;0400;;;;;
2021-12-29;0500;.6;21.6;95;1.3;
2021-12-29;0600;.2;21.7;95;1;
2021-12-29;0700;0;21.7;93;2.4;
2021-12-29;0800;0;21.8;92;2.2;
2021-12-29;0900;0;21.7;93;1.3;
2021-12-29;1000;0;21.8;88;2.6;
2021-12-29;1100;0;22.9;84;1.5;
2021-12-29;1200;0;23.8;80;3.5;
2021-12-29;1300;0;23.9;79;3.1;
2021-12-29;1400;0;23.8;79;2.7;
2021-12-29;1500;0;24.4;83;1.7;
2021-12-29;1600;;;;;
2021-12-29;1700;0;24.4;80;2.9;
2021-12-29;1800;0;24.7;79;1.7;
2021-12-29;1900;0;25;76;3.5;
2021-12-29;2000;0;25.2;71;2.2;
2021-12-29;2100;0;23.9;81;1.8;
2021-12-29;2200;0;23.4;78;1.3;
2021-12-29;2300;0;23.4;78;1.7;
2021-12-30;0000;0;23.1;77;3.1;
2021-12-30;0100;0;22.5;87;2.3;
2021-12-30;0200;0;22.7;88;2.4;
2021-12-30;0300;0;22.6;83;2.1;
2021-12-30;0400;0;22;89;2.1;
2021-12-30;0500;0;21.9;91;2.6;
2021-12-30;0600;0;22.1;90;3.5;
2021-12-30;0700;0;21.3;90;2.6;
2021-12-30;0800;0;21.1;87;2.1;
2021-12-30;0900;0;21.6;82;2;
2021-12-30;1000;0;22.5;81;2.9;
2021-12-30;1100;0;24.3;74;2.7;
2021-12-30;1200;0;25.3;66;2.2;
2021-12-30;1300;0;26.3;68;3.1;
2021-12-30;1400;0;25.4;73;4;
2021-12-30;1500;0;26;72;3.2;
2021-12-30;1600;0;26.6;72;3.8;
2021-12-30;1700;0;28.1;65;3.8;
2021-12-30;1800;0;24.5;81;2.3;
2021-12-30;1900;2.8;22.5;86;2.8;
2021-12-30;2000;0;24.5;76;1.8;
2021-12-30;2100;0;23.9;81;2;
2021-12-30;2200;0;22.3;94;2.8;
2021-12-30;2300;0;23;84;2;
2021-12-31;0000;0;23.5;81;1.4;
2021-12-31;0100;0;23.5;82;2.4;
2021-12-31;0200;0;23.7;80;2.7;
2021-12-31;0300;0;23.4;83;2.9;
2021-12-31;0400;0;23.2;87;2.4;
2021-12-31;0500;0;23.2;87;1.7;
2021-12-31;0600;0;23.1;88;2.7;
2021-12-31;0700;0;22.5;89;3.4;
2021-12-31;0800;1.4;21.6;94;6.5;
2021-12-31;0900;2.4;20;94;9.8;
2021-12-31;1000;4;19.7;94;3.1;
2021-12-31;1100;.4;19.7;95;1.4;
2021-12-31;1200;5;19.8;95;2.8;
2021-12-31;1300;6.6;19.9;96;2.3;
2021-12-31;1400;5.8;20.1;96;1.3;
2021-12-31;1500;;;;;
2021-12-31;1600;.2;20.8;93;2.1;
2021-12-31;1700;0;21.3;89;1.2;
2021-12-31;1800;0;23.3;84;1.2;
2021-12-31;1900;.2;23.2;86;.6;
2021-12-31;2000;0;23.5;85;1.1;
2021-12-31;2100;0;21.7;94;2.7;
2021-12-31;2200;0;21.1;95;2.7;
2021-12-31;2300;0;20.9;95;2.4;
2022-01-01;0000;0;20.7;96;2.5;
2022-01-01;0100;0;20.8;96;1.7;
2022-01-01;0200;0;20.4;96;1.6;
2022-01-01;0300;0;20;96;1.7;
2022-01-01;0400;0;20.2;96;2.1;
2022-01-01;0500;0;19.8;96;2.5;
2022-01-01;0600;0;19.6;96;1.3;
2022-01-01;0700;0;19.5;96;1.5;
2022-01-01;0800;0;19.8;95;2;
2022-01-01;0900;0;19.8;95;2;
2022-01-01;1000;0;20.1;95;1.4;
2022-01-01;1100;0;21.1;90;1.9;
2022-01-01;1200;0;22.7;88;1.2;
2022-01-01;1300;0;23.2;82;3.4;
2022-01-01;1400;0;24.9;79;3.1;
2022-01-01;1500;0;24.7;76;3.6;
2022-01-01;1600;0;25.3;76;4.2;
2022-01-01;1700;0;26.1;72;3.7;
2022-01-01;1800;0;24.5;82;4;
2022-01-01;1900;0;25.1;77;3.5;
2022-01-01;2000;0;24.9;75;2.5;
2022-01-01;2100;0;22.6;93;2.3;
2022-01-01;2200;0;22.1;91;2.2;
2022-01-01;2300;0;22.4;90;2.5;
2022-01-02;0000;0;22.3;89;2.3;
2022-01-02;0100;0;22.7;87;2.5;
2022-01-02;0200;0;22.5;87;1.4;
2022-01-02;0300;0;22.5;87;2.2;
2022-01-02;0400;0;22.4;88;2.1;
2022-01-02;0500;0;22;90;1.9;
2022-01-02;0600;0;21.9;91;1.3;
2022-01-02;0700;0;21.6;91;2.5;
2022-01-02;0800;14.6;20.4;95;1.7;
2022-01-02;0900;.4;20.4;96;1.4;
2022-01-02;1000;0;20.9;96;1.9;
2022-01-02;1100;.6;20.9;96;1.9;
2022-01-02;1200;.4;20.7;96;2.8;
2022-01-02;1300;.2;20.7;96;3.2;
2022-01-02;1400;0;21;96;2.2;
2022-01-02;1500;;;;;
2022-01-02;1600;0;22;96;2.2;
2022-01-02;1700;;;;;
2022-01-02;1800;.8;22.9;93;1.9;
2022-01-02;1900;.2;25.6;81;1.8;
2022-01-02;2000;20.4;21.5;95;2;
2022-01-02;2100;.2;22.1;95;.8;
2022-01-02;2200;0;22.3;90;1.7;
2022-01-02;2300;0;23;83;1.2;
2022-01-03;0000;0;22.9;85;.9;
2022-01-03;0100;0;23.3;80;1.8;
2022-01-03;0200;0;23.1;83;2.2;
2022-01-03;0300;0;22.9;85;1.3;
2022-01-03;0400;0;22.8;87;1.5;
2022-01-03;0500;0;22.4;88;1.1;
2022-01-03;0600;0;22.1;90;1.7;
2022-01-03;0700;0;22.4;86;2.2;
2022-01-03;0800;0;21.5;92;2.9;
2022-01-03;0900;0;20.7;94;5.4;
2022-01-03;1000;2.2;20.4;95;6.1;
2022-01-03;1100;.8;20.3;95;4.6;
2022-01-03;1200;.2;20.5;95;4.2;
2022-01-03;1300;.2;20.5;96;4.3;
2022-01-03;1400;10;20.5;96;3.7;
2022-01-03;1500;21.4;20.4;96;3.9;
2022-01-03;1600;30.4;19.6;96;3.9;
2022-01-03;1700;7.4;19.6;96;2.5;
2022-01-03;1800;.4;19.8;96;2.4;
2022-01-03;1900;;;;;
2022-01-03;2000;0;20;96;.8;
2022-01-03;2100;0;20.4;96;2;
2022-01-03;2200;0;20.7;85;.6;
2022-01-03;2300;.2;19.7;96;1.7;
2022-01-04;0000;0;19.7;96;2.1;
2022-01-04;0100;.2;19.6;96;.6;
2022-01-04;0200;0;19.5;96;1.4;
2022-01-04;0300;0;19.4;96;1.6;
2022-01-04;0400;0;19.2;96;2.7;
2022-01-04;0500;0;19.3;96;2.5;
2022-01-04;0600;0;19.2;96;1.1;
2022-01-04;0700;0;19.4;96;1.7;
2022-01-04;0800;0;19.8;96;1.7;
2022-01-04;0900;0;20.3;95;1.4;
2022-01-04;1000;0;20.9;84;.4;
2022-01-04;1100;0;21.5;86;.9;
2022-01-04;1200;0;21.7;88;2.1;
2022-01-04;1300;0;22.3;87;2.6;
2022-01-04;1400;0;23.3;85;2.5;
2022-01-04;1500;0;24.2;82;2.6;
2022-01-04;1600;0;25.8;74;2.8;
2022-01-04;1700;0;26.1;71;2.7;
2022-01-04;1800;0;26.4;71;2.6;
2022-01-04;1900;0;24.8;75;1.9;
2022-01-04;2000;0;26.6;68;1.5;
2022-01-04;2100;0;25.4;75;1.1;
2022-01-04;2200;0;23.8;79;.9;
2022-01-04;2300;0;23.3;82;1.4;
2022-01-05;0000;0;22;90;2.4;
2022-01-05;0100;0;22.1;89;3;
2022-01-05;0200;0;22.2;86;2.3;
2022-01-05;0300;0;21.7;90;2.7;
2022-01-05;0400;0;21.7;89;3.1;
2022-01-05;0500;0;21.6;91;2.8;
2022-01-05;0600;0;21.6;92;2.4;
2022-01-05;0700;0;21.5;93;2.1;
2022-01-05;0800;0;21.5;93;.6;
2022-01-05;0900;0;21.5;92;1.6;
2022-01-05;1000;0;22.8;86;1.4;
2022-01-05;1100;0;22.6;87;2.5;
2022-01-05;1200;0;23.1;84;2.8;
2022-01-05;1300;0;25;76;3.4;
2022-01-05;1400;;;;;
2022-01-05;1500;;;;;
2022-01-05;1600;0;26.4;69;3.3;
2022-01-05;1700;0;28.4;63;3.3;
2022-01-05;1800;0;25.8;78;4;
2022-01-05;1900;0;24.6;79;2.4;
2022-01-05;2000;0;25.3;74;1.8;
2022-01-05;2100;0;25.1;75;1.8;
2022-01-05;2200;0;23.9;80;1.7;
2022-01-05;2300;0;23.4;89;2.1;
2022-01-06;0000;0;23.6;84;1.6;
2022-01-06;0100;0;23.4;85;1.9;
2022-01-06;0200;0;22.8;90;1.4;
2022-01-06;0300;0;22;94;2;
2022-01-06;0400;1.4;21.4;95;3.6;
2022-01-06;0500;2.4;21.2;95;1.4;
2022-01-06;0600;2.8;20.7;96;3.3;
2022-01-06;0700;1.2;20.5;96;2.8;
2022-01-06;0800;.2;20.4;96;3.7;
2022-01-06;0900;.6;20.4;96;4.4;
2022-01-06;1000;1.4;20.5;96;2.7;
2022-01-06;1100;1.2;20.5;96;2.5;
2022-01-06;1200;1;20.8;96;1.4;
2022-01-06;1300;.2;20.7;96;2;
2022-01-06;1400;0;22.3;95;1.4;
2022-01-06;1500;0;22.4;89;2;
2022-01-06;1600;0;22.7;88;1.3;
2022-01-06;1700;0;25.5;79;1.6;
2022-01-06;1800;0;24.4;80;1.9;
2022-01-06;1900;0;25.1;78;3.5;
2022-01-06;2000;0;23.9;85;2.5;
2022-01-06;2100;0;22.8;89;2.5;
2022-01-06;2200;0;22.1;89;1.8;
2022-01-06;2300;0;22.7;83;1.2;
2022-01-07;0000;0;22.8;83;.6;
2022-01-07;0100;0;22.5;84;1.3;
2022-01-07;0200;0;22.4;85;1.5;
2022-01-07;0300;0;22.6;82;2;
2022-01-07;0400;0;22.3;84;1.6;
2022-01-07;0500;0;22.1;85;1.6;
2022-01-07;0600;0;21.7;87;1.6;
2022-01-07;0700;0;21.7;87;.8;
2022-01-07;0800;0;21.8;87;1.5;
2022-01-07;0900;.8;20.7;94;2.6;
2022-01-07;1000;1.4;20.2;95;4.3;
2022-01-07;1100;.6;20.3;96;2.4;
2022-01-07;1200;.2;20.3;96;3.9;
2022-01-07;1300;0;21;96;3.2;
2022-01-07;1400;0;22.9;95;2.5;
2022-01-07;1500;0;24.2;81;2.8;
2022-01-07;1600;0;24.6;78;2.2;
2022-01-07;1700;0;26.5;72;3.3;
2022-01-07;1800;0;25.4;72;3.1;
2022-01-07;1900;0;26.3;65;3.2;
2022-01-07;2000;0;26.7;69;2.9;
2022-01-07;2100;;;;;
2022-01-07;2200;0;22.9;87;1.8;
2022-01-07;2300;0;23.2;83;2.4;
2022-01-08;0000;0;23;84;1.9;
2022-01-08;0100;0;23;84;2;
2022-01-08;0200;0;23.1;85;2.9;
2022-01-08;0300;0;22.9;85;2.7;
2022-01-08;0400;0;22.5;87;2.4;
2022-01-08;0500;0;22.5;86;2.8;
2022-01-08;0600;0;22.6;84;2.9;
2022-01-08;0700;0;20.9;95;4.5;
2022-01-08;0800;0;19.9;96;3.4;
2022-01-08;0900;0;19.9;96;3.5;
2022-01-08;1000;1.4;20.3;96;3.6;
2022-01-08;1100;.2;20.6;96;3.7;
2022-01-08;1200;0;21;96;4.6;
2022-01-08;1300;0;21.3;96;3.6;
2022-01-08;1400;0;21.6;96;2.7;
2022-01-08;1500;.2;21.8;96;2.3;
2022-01-08;1600;1.2;21.2;96;3;
2022-01-08;1700;1.6;21.8;96;2.6;
2022-01-08;1800;10.4;20.1;96;4.6;
2022-01-08;1900;12.8;19.9;96;1.7;
2022-01-08;2000;3.6;19.8;96;.9;
2022-01-08;2100;;;;;
2022-01-08;2200;.4;20.4;95;1.8;
2022-01-08;2300;.6;21.9;64;1;
2022-01-09;0000;0;22.3;60;1.2;
2022-01-09;0100;0;22.2;64;.9;
2022-01-09;0200;0;22;64;.9;
2022-01-09;0300;0;22.1;64;.6;
2022-01-09;0400;0;21.2;77;1.6;
2022-01-09;0500;0;21.2;82;1.8;
2022-01-09;0600;0;20.8;86;2.3;
2022-01-09;0700;0;21;85;1.1;
2022-01-09;0800;0;20.8;90;3.3;
2022-01-09;0900;0;20.8;91;2.2;
2022-01-09;1000;0;20.6;93;2.2;
2022-01-09;1100;0;20;95;2.2;
2022-01-09;1200;0;20.4;95;3.7;
2022-01-09;1300;.2;20.6;95;4.1;
2022-01-09;1400;.2;20.8;95;3.8;
2022-01-09;1500;;;;;
2022-01-09;1600;;;;;
2022-01-09;1700;0;22.6;88;4.2;
2022-01-09;1800;0;23.3;84;3.4;
2022-01-09;1900;0;24.3;81;3.6;
2022-01-09;2000;0;25.1;74;3.7;
2022-01-09;2100;0;23.4;79;2.8;
2022-01-09;2200;0;22.6;84;2;
2022-01-09;2300;0;22.4;86;1.8;
2022-01-10;0000;0;22.4;86;1.1;
2022-01-10;0100;0;22.2;85;1.2;
2022-01-10;0200;0;22;88;1.8;
2022-01-10;0300;0;21.8;89;1.1;
2022-01-10;0400;0;21.6;88;2.1;
2022-01-10;0500;0;21.4;91;2.2;
2022-01-10;0600;0;21.1;92;2.1;
2022-01-10;0700;0;20.9;93;.7;
2022-01-10;0800;0;20.8;92;1.2;
2022-01-10;0900;0;20.6;92;1.1;
2022-01-10;1000;0;20.7;93;1.3;
2022-01-10;1100;0;21.6;90;.3;
2022-01-10;1200;0;22.6;86;.8;
2022-01-10;1300;0;22.7;85;1.5;
2022-01-10;1400;;;;;
2022-01-10;1500;0;22.7;89;1.1;
2022-01-10;1600;.6;22.7;91;1.4;
2022-01-10;1700;.4;21.9;90;1.1;
2022-01-10;1800;.2;23.1;87;.9;
2022-01-10;1900;0;23.1;86;2.5;
2022-01-10;2000;0;24;83;1.8;
2022-01-10;2100;0;23.1;83;2.7;
2022-01-10;2200;0;22.1;90;3.9;
2022-01-10;2300;0;21.8;91;.9;
2022-01-11;0000;0;21.7;93;1.3;
2022-01-11;0100;0;21.7;94;1;
2022-01-11;0200;.2;21.5;94;1.4;
2022-01-11;0300;0;21.5;95;1.2;
2022-01-11;0400;0;21.5;95;.9;
2022-01-11;0500;3;21.3;95;1.4;
2022-01-11;0600;1;20.4;95;1.8;
2022-01-11;0700;0;20.9;93;2.8;
2022-01-11;0800;2.2;20.2;89;1.9;
2022-01-11;0900;2.8;19.9;93;2.8;
2022-01-11;1000;0;21.6;79;2.4;
2022-01-11;1100;0;22.5;73;2.4;
2022-01-11;1200;0;23.2;70;2.7;
2022-01-11;1300;0;24.8;65;2.3;
2022-01-11;1400;0;24.2;72;2.5;
2022-01-11;1500;0;25.8;73;2.7;
2022-01-11;1600;0;26;72;3;
2022-01-11;1700;0;26.5;69;2.3;
2022-01-11;1800;0;28;65;3.1;
2022-01-11;1900;0;27.6;61;3.6;
2022-01-11;2000;0;26.2;69;3.4;
2022-01-11;2100;0;25.1;70;.5;
2022-01-11;2200;0;24.5;73;1.8;
2022-01-11;2300;0;23.2;80;1.6;
2022-01-12;0000;0;20.5;95;3.8;
2022-01-12;0100;5.6;20;96;2.6;
2022-01-12;0200;4.6;19.8;96;2.7;
2022-01-12;0300;1.8;20.3;96;2.9;
2022-01-12;0400;0;20.4;96;3.5;
2022-01-12;0500;0;20.1;96;3.6;
2022-01-12;0600;2.6;19.7;96;1.4;
2022-01-12;0700;0;20.1;96;2.6;
2022-01-12;0800;0;19.5;96;5.4;
2022-01-12;0900;2.8;18.6;96;3.5;
2022-01-12;1000;2.8;18.8;96;4.2;
2022-01-12;1100;.4;19.5;95;5;
2022-01-12;1200;0;20.5;89;4.4;
2022-01-12;1300;0;21.4;86;2.3;
2022-01-12;1400;;;;;
2022-01-12;1500;0;22;88;1.1;
2022-01-12;1600;1.4;20.7;95;3.7;
2022-01-12;1700;1.4;20.3;95;2.6;
2022-01-12;1800;.6;20.5;96;1.8;
2022-01-12;1900;.2;20;96;2.2;
2022-01-12;2000;0;20.3;96;1;
2022-01-12;2100;0;20.3;96;1.8;
2022-01-12;2200;0;20;96;2.5;
2022-01-12;2300;0;19.7;96;2.4;
2022-01-13;0000;0;19.7;96;1.1;
2022-01-13;0100;.2;20;96;.8;
2022-01-13;0200;0;20.9;87;.6;
2022-01-13;0300;0;21.3;78;2;
2022-01-13;0400;.8;19.2;93;2.7;
2022-01-13;0500;1.4;19.4;95;3.6;
2022-01-13;0600;.4;19.3;96;1.6;
2022-01-13;0700;0;19.3;96;1.5;
2022-01-13;0800;0;19.4;96;2.1;
2022-01-13;0900;0;19.3;96;1.2;
