Nome: SAO FELIX DO XINGU
Codigo Estacao: A216
Latitude: -6.63972221
Longitude: -51.95694444
Altitude: 211
Situacao: Pane
Data Inicial: 2019-11-01
Data Final: 2022-05-20
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);
2019-12-01;0400;null;null;null;null;
2019-12-01;0500;null;null;null;null;
2019-12-01;0600;null;null;null;null;
2019-12-01;0700;null;null;null;null;
2019-12-01;0800;null;null;null;null;
2019-12-01;0900;null;null;null;null;
2019-12-01;1000;null;null;null;null;
2019-12-01;1100;null;null;null;null;
2019-12-01;1200;null;null;null;null;
2019-12-01;1300;null;null;null;null;
2019-12-01;1400;null;null;null;null;
2019-12-01;1500;null;null;null;null;
2019-12-01;1600;null;null;null;null;
2019-12-01;1700;null;null;null;null;
2019-12-01;1800;null;null;null;null;
2019-12-01;1900;null;null;null;null;
2019-12-01;2000;null;null;null;null;
2019-12-01;2100;null;null;null;null;
2019-12-01;2200;null;null;null;null;
2019-12-01;2300;null;null;null;null;
2019-12-02;0000;null;null;null;null;
2019-12-02;0100;null;null;null;null;
2019-12-02;0200;null;null;null;null;
2019-12-02;0300;null;null;null;null;
2019-12-02;0400;null;null;null;null;
2019-12-02;0500;null;null;null;null;
2019-12-02;0600;null;null;null;null;
2019-12-02;0700;null;null;null;null;
2019-12-02;0800;null;null;null;null;
2019-12-02;0900;null;null;null;null;
2019-12-02;1000;null;null;null;null;
2019-12-02;1100;null;null;null;null;
2019-12-02;1200;null;null;null;null;
2019-12-02;1300;null;null;null;null;
2019-12-02;1400;null;null;null;null;
2019-12-02;1500;null;null;null;null;
2019-12-02;1600;null;null;null;null;
2019-12-02;1700;null;null;null;null;
2019-12-02;1800;null;null;null;null;
2019-12-02;1900;null;null;null;null;
2019-12-02;2000;null;null;null;null;
2019-12-02;2100;null;null;null;null;
2019-12-02;2200;null;null;null;null;
2019-12-02;2300;null;null;null;null;
2019-12-03;0000;null;null;null;null;
2019-12-03;0100;null;null;null;null;
2019-12-03;0200;null;null;null;null;
2019-12-03;0300;null;null;null;null;
2019-12-03;0400;null;null;null;null;
2019-12-03;0500;null;null;null;null;
2019-12-03;0600;null;null;null;null;
2019-12-03;0700;null;null;null;null;
2019-12-03;0800;null;null;null;null;
2019-12-03;0900;null;null;null;null;
2019-12-03;1000;null;null;null;null;
2019-12-03;1100;null;null;null;null;
2019-12-03;1200;null;null;null;null;
2019-12-03;1300;null;null;null;null;
2019-12-03;1400;null;null;null;null;
2019-12-03;1500;null;null;null;null;
2019-12-03;1600;null;null;null;null;
2019-12-03;1700;null;null;null;null;
2019-12-03;1800;null;null;null;null;
2019-12-03;1900;null;null;null;null;
2019-12-03;2000;null;null;null;null;
2019-12-03;2100;null;null;null;null;
2019-12-03;2200;null;null;null;null;
2019-12-03;2300;null;null;null;null;
2019-12-04;0000;null;null;null;null;
2019-12-04;0100;null;null;null;null;
2019-12-04;0200;null;null;null;null;
2019-12-04;0300;null;null;null;null;
2019-12-04;0400;null;null;null;null;
2019-12-04;0500;null;null;null;null;
2019-12-04;0600;null;null;null;null;
2019-12-04;0700;null;null;null;null;
2019-12-04;0800;null;null;null;null;
2019-12-04;0900;null;null;null;null;
2019-12-04;1000;null;null;null;null;
2019-12-04;1100;null;null;null;null;
2019-12-04;1200;null;null;null;null;
2019-12-04;1300;null;null;null;null;
2019-12-04;1400;null;null;null;null;
2019-12-04;1500;null;null;null;null;
2019-12-04;1600;null;null;null;null;
2019-12-04;1700;null;null;null;null;
2019-12-04;1800;null;null;null;null;
2019-12-04;1900;null;null;null;null;
2019-12-04;2000;null;null;null;null;
2019-12-04;2100;null;null;null;null;
2019-12-04;2200;null;null;null;null;
2019-12-04;2300;null;null;null;null;
2019-12-05;0000;null;null;null;null;
2019-12-05;0100;null;null;null;null;
2019-12-05;0200;null;null;null;null;
2019-12-05;0300;null;null;null;null;
2019-12-05;0400;null;null;null;null;
2019-12-05;0500;null;null;null;null;
2019-12-05;0600;null;null;null;null;
2019-12-05;0700;null;null;null;null;
2019-12-05;0800;null;null;null;null;
2019-12-05;0900;null;null;null;null;
2019-12-05;1000;null;null;null;null;
2019-12-05;1100;null;null;null;null;
2019-12-05;1200;null;null;null;null;
2019-12-05;1300;null;null;null;null;
2019-12-05;1400;null;null;null;null;
2019-12-05;1500;null;null;null;null;
2019-12-05;1600;null;null;null;null;
2019-12-05;1700;null;null;null;null;
2019-12-05;1800;null;null;null;null;
2019-12-05;1900;null;null;null;null;
2019-12-05;2000;null;null;null;null;
2019-12-05;2100;null;null;null;null;
2019-12-05;2200;null;null;null;null;
2019-12-05;2300;null;null;null;null;
2019-12-06;0000;null;null;null;null;
2019-12-06;0100;null;null;null;null;
2019-12-06;0200;null;null;null;null;
2019-12-06;0300;null;null;null;null;
2019-12-06;0400;null;null;null;null;
2019-12-06;0500;null;null;null;null;
2019-12-06;0600;null;null;null;null;
2019-12-06;0700;null;null;null;null;
2019-12-06;0800;null;null;null;null;
2019-12-06;0900;null;null;null;null;
2019-12-06;1000;null;null;null;null;
2019-12-06;1100;null;null;null;null;
2019-12-06;1200;null;null;null;null;
2019-12-06;1300;2.4;27.3;80;2.3;
2019-12-06;1400;0;29;68;3.8;
2019-12-06;1500;0;29.9;63;3.4;
2019-12-06;1600;0;31.2;57;2.7;
2019-12-06;1700;0;30.8;56;2.7;
2019-12-06;1800;0;31.1;58;2.6;
2019-12-06;1900;0;32.4;53;1.6;
2019-12-06;2000;0;31.2;58;2.7;
2019-12-06;2100;0;30.2;62;2.1;
2019-12-06;2200;0;28.3;68;1.7;
2019-12-06;2300;0;26.6;78;.8;
2019-12-07;0000;0;26.1;80;.6;
2019-12-07;0100;0;25.3;84;1.6;
2019-12-07;0200;0;24.3;90;.8;
2019-12-07;0300;0;24.3;91;1.6;
2019-12-07;0400;0;24.2;93;.4;
2019-12-07;0500;0;23.6;90;1;
2019-12-07;0600;0;23.6;92;.5;
2019-12-07;0700;0;23.3;93;.8;
2019-12-07;0800;0;22.5;95;.7;
2019-12-07;0900;0;22.3;95;1.3;
2019-12-07;1000;0;23.2;96;.2;
2019-12-07;1100;0;24.9;90;.5;
2019-12-07;1200;0;27.9;75;.6;
2019-12-07;1300;0;29.1;68;2.3;
2019-12-07;1400;0;30.7;63;1.8;
2019-12-07;1500;0;31.1;59;1.5;
2019-12-07;1600;0;30.9;62;2.9;
2019-12-07;1700;0;32.6;53;2.2;
2019-12-07;1800;0;30.5;56;3.9;
2019-12-07;1900;5.6;25.7;87;1.5;
2019-12-07;2000;0;26.8;81;1.5;
2019-12-07;2100;0;26.6;83;1.4;
2019-12-07;2200;0;25.6;87;1;
2019-12-07;2300;0;25.5;90;.4;
2019-12-08;0000;0;25.2;91;.6;
2019-12-08;0100;0;24.7;92;1.2;
2019-12-08;0200;0;24.4;93;1.3;
2019-12-08;0300;0;24.4;93;1;
2019-12-08;0400;0;23.6;95;.7;
2019-12-08;0500;0;23.8;95;.7;
2019-12-08;0600;0;23.7;95;.6;
2019-12-08;0700;0;23.6;95;.3;
2019-12-08;0800;0;23.7;95;1;
2019-12-08;0900;0;23.9;94;.4;
2019-12-08;1000;0;24.3;94;.6;
2019-12-08;1100;0;25.5;90;.5;
2019-12-08;1200;0;26.4;86;2.1;
2019-12-08;1300;0;26.8;83;1;
2019-12-08;1400;0;28.2;76;2.1;
2019-12-08;1500;0;30.4;70;1.7;
2019-12-08;1600;0;31.6;62;1.2;
2019-12-08;1700;0;32;57;1.8;
2019-12-08;1800;0;27.2;69;5.5;
2019-12-08;1900;0;26.7;76;3;
2019-12-08;2000;0;26.4;83;1.6;
2019-12-08;2100;0;25.8;86;1.5;
2019-12-08;2200;0;25.5;88;4;
2019-12-08;2300;0;24.8;88;1.9;
2019-12-09;0000;0;24.2;86;1.5;
2019-12-09;0100;0;24.1;86;2.9;
2019-12-09;0200;0;23.8;87;.5;
2019-12-09;0300;0;23.4;91;.8;
2019-12-09;0400;0;23.1;93;.6;
2019-12-09;0500;0;22.6;93;.6;
2019-12-09;0600;0;22.6;94;.8;
2019-12-09;0700;0;22.8;94;.6;
2019-12-09;0800;0;22.5;93;.6;
2019-12-09;0900;0;22.5;94;.5;
2019-12-09;1000;0;23.5;90;.5;
2019-12-09;1100;0;24.7;87;1;
2019-12-09;1200;0;26.6;78;1.5;
2019-12-09;1300;.2;28.4;74;2.4;
2019-12-09;1400;0;27.3;76;4.2;
2019-12-09;1500;2;25.9;90;1.7;
2019-12-09;1600;.2;27.1;80;2.8;
2019-12-09;1700;0;29.2;69;2.7;
2019-12-09;1800;0;28.6;68;2.6;
2019-12-09;1900;0;27.9;76;1.2;
2019-12-09;2000;0;27.2;79;1.7;
2019-12-09;2100;0;26.2;84;2.4;
2019-12-09;2200;0;24.5;90;2;
2019-12-09;2300;0;24.3;90;1.1;
2019-12-10;0000;0;24.2;91;1.5;
2019-12-10;0100;0;24.6;90;1.2;
2019-12-10;0200;0;24.5;91;.9;
2019-12-10;0300;0;24.1;91;.6;
2019-12-10;0400;0;23.6;94;1.1;
2019-12-10;0500;0;23.4;95;.9;
2019-12-10;0600;0;23.4;95;1.4;
2019-12-10;0700;0;23.2;95;1.2;
2019-12-10;0800;0;23;96;1.6;
2019-12-10;0900;0;22.9;96;.9;
2019-12-10;1000;0;23.1;96;1.3;
2019-12-10;1100;0;23.7;93;1.3;
2019-12-10;1200;0;24.5;89;1.8;
2019-12-10;1300;0;26.2;84;2.2;
2019-12-10;1400;2.6;22.9;91;4.6;
2019-12-10;1500;6.6;25.1;87;2;
2019-12-10;1600;0;27.3;79;2.1;
2019-12-10;1700;0;27.8;77;3.3;
2019-12-10;1800;0;29.3;72;3.1;
2019-12-10;1900;7;25.2;92;2.2;
2019-12-10;2000;.2;26.7;84;2;
2019-12-10;2100;0;26.8;82;3.1;
2019-12-10;2200;0;26.2;84;1.9;
2019-12-10;2300;0;25.8;88;.9;
2019-12-11;0000;0;25.2;91;.5;
2019-12-11;0100;0;24.8;91;1;
2019-12-11;0200;0;24.5;92;1;
2019-12-11;0300;0;24.3;93;.7;
2019-12-11;0400;0;24;93;.4;
2019-12-11;0500;0;23.9;95;.8;
2019-12-11;0600;0;23.7;94;1;
2019-12-11;0700;0;23.7;95;.3;
2019-12-11;0800;0;23.5;95;.8;
2019-12-11;0900;0;23.3;96;.4;
2019-12-11;1000;0;23.5;96;1.6;
2019-12-11;1100;0;23.7;96;1.1;
2019-12-11;1200;0;25.5;92;1.2;
2019-12-11;1300;0;25.8;83;2.9;
2019-12-11;1400;0;28.2;74;1.4;
2019-12-11;1500;.8;26.2;85;1.6;
2019-12-11;1600;.2;26.4;86;1;
2019-12-11;1700;0;28.1;74;1;
2019-12-11;1800;0;27.7;79;2;
2019-12-11;1900;0;28.6;72;.8;
2019-12-11;2000;0;27.9;78;1.9;
2019-12-11;2100;0;26.8;81;2.1;
2019-12-11;2200;0;25.5;90;1.5;
2019-12-11;2300;0;25;92;1.3;
2019-12-12;0000;0;24.7;93;.6;
2019-12-12;0100;0;24.3;94;1.5;
2019-12-12;0200;0;24;94;1.1;
2019-12-12;0300;0;23.8;95;.8;
2019-12-12;0400;0;23.6;96;.6;
2019-12-12;0500;0;23.4;96;.9;
2019-12-12;0600;0;23.3;96;1.4;
2019-12-12;0700;0;23;96;1.7;
2019-12-12;0800;0;23.1;96;1.5;
2019-12-12;0900;0;23;96;1.7;
2019-12-12;1000;0;23.2;96;.5;
2019-12-12;1100;0;24;96;.9;
2019-12-12;1200;0;25.1;93;1.4;
2019-12-12;1300;0;27.8;78;2.3;
2019-12-12;1400;0;27.9;71;2.5;
2019-12-12;1500;0;29.2;65;1.2;
2019-12-12;1600;0;30.6;58;2.4;
2019-12-12;1700;0;31.3;57;1.6;
2019-12-12;1800;0;30.3;62;2.9;
2019-12-12;1900;.8;28;71;2.3;
2019-12-12;2000;0;28.5;72;1.5;
2019-12-12;2100;0;27.5;77;1.5;
2019-12-12;2200;0;25.9;87;1.5;
2019-12-12;2300;0;25.6;88;.5;
2019-12-13;0000;0;25.1;90;1;
2019-12-13;0100;0;25.5;88;.4;
2019-12-13;0200;0;24.7;91;1.5;
2019-12-13;0300;0;24.5;93;.6;
2019-12-13;0400;0;24.4;92;.8;
2019-12-13;0500;0;24;93;.4;
2019-12-13;0600;0;23.6;95;.7;
2019-12-13;0700;0;23.3;95;1.5;
2019-12-13;0800;.2;23;95;.8;
2019-12-13;0900;0;22.9;96;.9;
2019-12-13;1000;0;23.4;96;.3;
2019-12-13;1100;0;24.5;96;.9;
2019-12-13;1200;0;26.5;84;1.8;
2019-12-13;1300;0;28.1;75;1.6;
2019-12-13;1400;16;21.8;95;2;
2019-12-13;1500;.2;25.3;84;1.1;
2019-12-13;1600;0;26.2;82;1.6;
2019-12-13;1700;0;25.7;86;1.6;
2019-12-13;1800;0;26.1;86;3.8;
2019-12-13;1900;0;26.5;81;.7;
2019-12-13;2000;0;26.3;84;2.1;
2019-12-13;2100;0;26.1;85;2.8;
2019-12-13;2200;0;25;90;1.9;
2019-12-13;2300;0;24.3;92;1.7;
2019-12-14;0000;0;24.1;93;.9;
2019-12-14;0100;0;23.8;93;.5;
2019-12-14;0200;0;23.3;95;1;
2019-12-14;0300;0;23.3;95;1.2;
2019-12-14;0400;0;23.3;95;1.2;
2019-12-14;0500;0;23.4;95;1;
2019-12-14;0600;0;23.3;96;1.2;
2019-12-14;0700;0;23.1;96;.9;
2019-12-14;0800;0;23.3;96;.7;
2019-12-14;0900;0;23.1;96;1;
2019-12-14;1000;0;23.4;96;.3;
2019-12-14;1100;.4;23.4;96;1.6;
2019-12-14;1200;0;24.1;93;1.1;
2019-12-14;1300;0;25.6;85;.4;
2019-12-14;1400;0;27.7;78;1;
2019-12-14;1500;0;27.4;79;2.1;
2019-12-14;1600;0;27.7;77;1.6;
2019-12-14;1700;0;29;71;1.7;
2019-12-14;1800;0;29.8;67;1.3;
2019-12-14;1900;0;29.6;69;1.4;
2019-12-14;2000;0;30.1;66;1.2;
2019-12-14;2100;0;28.7;73;2.4;
2019-12-14;2200;0;25.9;86;2.7;
2019-12-14;2300;0;25.8;87;1.6;
2019-12-15;0000;0;25.1;91;.8;
2019-12-15;0100;0;24.6;92;1.1;
2019-12-15;0200;0;24.1;93;1.7;
2019-12-15;0300;0;23.8;93;1.4;
2019-12-15;0400;0;23.8;94;.5;
2019-12-15;0500;.2;23.2;95;.6;
2019-12-15;0600;0;23.2;96;.3;
2019-12-15;0700;0;23.3;96;.4;
2019-12-15;0800;0;23.6;96;.3;
2019-12-15;0900;0;23.4;96;1;
2019-12-15;1000;0;23.6;96;1.2;
2019-12-15;1100;0;24.1;96;1.9;
2019-12-15;1200;0;25.8;86;1;
2019-12-15;1300;0;28.3;77;1;
2019-12-15;1400;0;30.6;67;1;
2019-12-15;1500;.2;31;58;1.7;
2019-12-15;1600;0;32.1;56;1.2;
2019-12-15;1700;0;33.2;52;1.7;
2019-12-15;1800;0;33.8;48;1.2;
2019-12-15;1900;0;33.5;49;2;
2019-12-15;2000;0;33.2;52;2.3;
2019-12-15;2100;0;31.5;63;1.7;
2019-12-15;2200;0;29.8;72;1.8;
2019-12-15;2300;0;28;81;1.2;
2019-12-16;0000;0;27.7;83;.8;
2019-12-16;0100;0;27.1;81;2.5;
2019-12-16;0200;0;26.7;83;3;
2019-12-16;0300;0;26.2;86;1.5;
2019-12-16;0400;0;25.3;89;1.9;
2019-12-16;0500;0;24.8;91;.4;
2019-12-16;0600;0;24.3;94;1.2;
2019-12-16;0700;0;24.4;94;1.6;
2019-12-16;0800;0;24.6;93;1.1;
2019-12-16;0900;0;23.8;94;.7;
2019-12-16;1000;0;24.8;90;1.3;
2019-12-16;1100;0;25.9;88;3.8;
2019-12-16;1200;0;27.5;80;3.7;
2019-12-16;1300;0;28.4;75;4.1;
2019-12-16;1400;0;29.6;69;3.5;
2019-12-16;1500;0;30.5;66;4.3;
2019-12-16;1600;0;32.1;56;1.8;
2019-12-16;1700;0;32.4;59;3;
2019-12-16;1800;4.6;30.3;72;3.4;
2019-12-16;1900;0;31.9;61;2;
2019-12-16;2000;0;32.4;55;.9;
2019-12-16;2100;0;30.3;66;.8;
2019-12-16;2200;0;29.4;72;.8;
2019-12-16;2300;0;28.1;83;1.3;
2019-12-17;0000;0;26.7;87;.9;
2019-12-17;0100;0;27.1;81;1.1;
2019-12-17;0200;0;25.7;92;.6;
2019-12-17;0300;0;26;89;.5;
2019-12-17;0400;0;25.8;93;.9;
2019-12-17;0500;0;25.4;90;.9;
2019-12-17;0600;0;25.1;92;1.7;
2019-12-17;0700;0;25.4;91;.8;
2019-12-17;0800;0;25.2;92;1.1;
2019-12-17;0900;0;24.9;92;.8;
2019-12-17;1000;0;25.2;92;.4;
2019-12-17;1100;0;25.8;90;2.5;
2019-12-17;1200;0;27.2;80;3.2;
2019-12-17;1300;0;25.8;82;2.8;
2019-12-17;1400;0;26.3;81;2.3;
2019-12-17;1500;0;27;82;2.1;
2019-12-17;1600;0;26.7;78;2.9;
2019-12-17;1700;0;25.3;82;1.6;
2019-12-17;1800;0;26;83;1.3;
2019-12-17;1900;0;26.8;81;1.2;
2019-12-17;2000;0;26.7;82;2.1;
2019-12-17;2100;0;26.3;84;2.2;
2019-12-17;2200;0;25.6;88;2.6;
2019-12-17;2300;0;24.6;90;1.6;
2019-12-18;0000;0;24.5;90;.7;
2019-12-18;0100;0;23.5;93;1.7;
2019-12-18;0200;0;23.6;92;.9;
2019-12-18;0300;0;23.4;92;.9;
2019-12-18;0400;0;23.2;95;.7;
2019-12-18;0500;0;23.2;95;.4;
2019-12-18;0600;0;22.8;95;.8;
2019-12-18;0700;0;23;95;.7;
2019-12-18;0800;0;23.3;96;1;
2019-12-18;0900;0;23;96;1;
2019-12-18;1000;0;23.3;96;.9;
2019-12-18;1100;0;23.6;95;1;
2019-12-18;1200;0;24.6;89;.9;
2019-12-18;1300;0;27.7;78;1.3;
2019-12-18;1400;0;29.3;68;1.4;
2019-12-18;1500;0;29.9;63;1.8;
2019-12-18;1600;0;29;72;3.4;
2019-12-18;1700;0;27;81;3.5;
2019-12-18;1800;0;30.9;62;1.6;
2019-12-18;1900;0;25.9;79;3.5;
2019-12-18;2000;1.2;27.5;75;1.2;
2019-12-18;2100;0;28;79;1.3;
2019-12-18;2200;0;27;84;.6;
2019-12-18;2300;0;26.5;89;.9;
2019-12-19;0000;0;25.9;86;1;
2019-12-19;0100;0;25.4;89;1.2;
2019-12-19;0200;0;24.7;94;1.8;
2019-12-19;0300;0;24.6;93;1;
2019-12-19;0400;0;24.8;93;1.3;
2019-12-19;0500;0;24.4;94;1.3;
2019-12-19;0600;0;24.1;95;.6;
2019-12-19;0700;0;23.6;95;.4;
2019-12-19;0800;0;23.7;95;.3;
2019-12-19;0900;0;23.8;95;.4;
2019-12-19;1000;0;24.2;95;.7;
2019-12-19;1100;0;25.3;89;.8;
2019-12-19;1200;0;27.2;82;.7;
2019-12-19;1300;0;29;73;1.4;
2019-12-19;1400;.2;29.2;72;1.2;
2019-12-19;1500;0;31.6;61;1.2;
2019-12-19;1600;0;32.6;52;1.3;
2019-12-19;1700;0;32.2;58;2.1;
2019-12-19;1800;0;31.7;58;3.1;
2019-12-19;1900;0;32.8;54;1.8;
2019-12-19;2000;0;30.6;66;1.7;
2019-12-19;2100;0;29.3;74;1.7;
2019-12-19;2200;0;29;77;1.6;
2019-12-19;2300;0;28.4;80;1.8;
2019-12-20;0000;0;28;78;.9;
2019-12-20;0100;0;26.3;88;1.6;
2019-12-20;0200;0;25.7;90;1.9;
2019-12-20;0300;0;25.3;88;2.2;
2019-12-20;0400;0;25;88;1.5;
2019-12-20;0500;0;25.2;90;1;
2019-12-20;0600;0;24.4;94;1;
2019-12-20;0700;0;24.5;93;1.2;
2019-12-20;0800;0;23.8;94;.6;
2019-12-20;0900;0;23.6;95;1.1;
2019-12-20;1000;0;24.7;93;.9;
2019-12-20;1100;0;26.2;87;.9;
2019-12-20;1200;0;27.4;79;1.2;
2019-12-20;1300;.2;29.1;73;2.2;
2019-12-20;1400;0;29.5;70;1.3;
2019-12-20;1500;0;30.6;64;3.2;
2019-12-20;1600;0;31.6;58;1.1;
2019-12-20;1700;0;31.6;57;1.9;
2019-12-20;1800;0;30.4;67;3;
2019-12-20;1900;0;29.2;75;1.6;
2019-12-20;2000;0;29;76;1.2;
2019-12-20;2100;0;28.9;77;1.2;
2019-12-20;2200;0;27.2;85;1.4;
2019-12-20;2300;0;26.9;85;1.6;
2019-12-21;0000;0;26.4;89;.4;
2019-12-21;0100;0;25.4;91;1.3;
2019-12-21;0200;0;25.1;93;1;
2019-12-21;0300;0;25.2;94;.9;
2019-12-21;0400;0;24.8;94;1.1;
2019-12-21;0500;0;24.8;95;1;
2019-12-21;0600;0;24.4;95;1.4;
2019-12-21;0700;0;24.4;96;.4;
2019-12-21;0800;0;24.3;96;.7;
2019-12-21;0900;0;24.2;96;.8;
2019-12-21;1000;0;24.2;96;1;
2019-12-21;1100;0;24.5;96;.8;
2019-12-21;1200;0;25.6;96;1.1;
2019-12-21;1300;0;27.6;80;.7;
2019-12-21;1400;0;29.8;74;1.3;
2019-12-21;1500;0;29.9;71;.8;
2019-12-21;1600;0;30.2;68;2.2;
2019-12-21;1700;0;31;64;2;
2019-12-21;1800;15.6;23.8;90;2.1;
2019-12-21;1900;0;24.3;88;1.2;
2019-12-21;2000;0;24.4;89;1.4;
2019-12-21;2100;0;24.5;90;.5;
2019-12-21;2200;0;24.2;91;1.3;
2019-12-21;2300;0;24.2;92;1.9;
2019-12-22;0000;0;24;92;1.1;
2019-12-22;0100;0;23.8;92;1.1;
2019-12-22;0200;0;24;93;.6;
2019-12-22;0300;0;23.5;94;.4;
2019-12-22;0400;0;23.5;95;.5;
2019-12-22;0500;0;23.4;95;1;
2019-12-22;0600;0;23.3;95;1.1;
2019-12-22;0700;0;23.4;95;.6;
2019-12-22;0800;0;23.1;96;1.3;
2019-12-22;0900;0;23.4;96;.9;
2019-12-22;1000;0;23.6;96;.2;
2019-12-22;1100;0;25.9;88;.3;
2019-12-22;1200;0;24.7;92;4.3;
2019-12-22;1300;1.6;27.1;84;1.8;
2019-12-22;1400;0;29.4;76;1.2;
2019-12-22;1500;.2;30.9;63;1.8;
2019-12-22;1600;0;29.6;72;4;
2019-12-22;1700;5.6;24.7;90;3.6;
2019-12-22;1800;0;25.3;88;1.6;
2019-12-22;1900;0;25.1;89;3.3;
2019-12-22;2000;0;26.1;83;1.1;
2019-12-22;2100;0;25.9;85;1.5;
2019-12-22;2200;0;25.3;90;1.4;
2019-12-22;2300;0;24.9;92;2.2;
2019-12-23;0000;0;24.7;92;1.6;
2019-12-23;0100;0;24.6;91;1.4;
2019-12-23;0200;0;24.5;90;1;
2019-12-23;0300;0;24.4;91;1;
2019-12-23;0400;0;24;92;1;
2019-12-23;0500;0;23.6;94;.9;
2019-12-23;0600;0;23.1;94;.4;
2019-12-23;0700;0;23.2;95;.6;
2019-12-23;0800;0;23.4;95;.4;
2019-12-23;0900;0;23.2;96;.8;
2019-12-23;1000;0;23.4;96;1.4;
2019-12-23;1100;0;24.6;95;1.3;
2019-12-23;1200;0;25.9;86;.9;
2019-12-23;1300;0;27.1;82;1.5;
2019-12-23;1400;0;28.8;76;1.3;
2019-12-23;1500;0;30.7;65;1.3;
2019-12-23;1600;0;31.9;59;1.4;
2019-12-23;1700;0;31.6;53;3.3;
2019-12-23;1800;0;31.9;56;1.4;
2019-12-23;1900;0;31.9;57;.8;
2019-12-23;2000;0;31.5;57;1.3;
2019-12-23;2100;0;29.6;69;2;
2019-12-23;2200;0;28.2;76;1.6;
2019-12-23;2300;0;27.4;81;.5;
2019-12-24;0000;0;27;84;.3;
2019-12-24;0100;0;26.1;88;1.5;
2019-12-24;0200;0;25.6;88;1.3;
2019-12-24;0300;0;25;89;.5;
2019-12-24;0400;0;24.1;92;.9;
2019-12-24;0500;0;23.9;94;.9;
2019-12-24;0600;0;24.1;92;1;
2019-12-24;0700;0;23.9;93;.9;
2019-12-24;0800;0;23.6;95;.4;
2019-12-24;0900;0;23.5;95;.4;
2019-12-24;1000;0;23.9;93;.9;
2019-12-24;1100;0;25;94;1.8;
2019-12-24;1200;0;27.5;80;1.1;
2019-12-24;1300;0;29.9;70;1.1;
2019-12-24;1400;0;30.7;66;2.3;
2019-12-24;1500;0;32.7;54;1.2;
2019-12-24;1600;0;32.2;56;2.2;
2019-12-24;1700;0;32.9;54;1.7;
